0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,match
1.0,0.6839080459770115,0.0,0.21621621621621623,0.0,0.6000000000000001,0.1351351351351352,0.23529411764705882,0.1,0.0,0.0,0.5,0.33333333333333337,1.0,1.0,1.0,0.4444444444444445,0.4,0.4,0.4,0.5,0.8,0.6666666666666666,0.4444444444444445,0.7000000000000001,0.7000000000000001,0.7000000000000001,1.0,0.4444444444444445,0.1,0.4444444444444445,0
1.0,0.8563218390804597,1.0,0.10810810810810811,1.0,0.7000000000000001,0.18918918918918914,0.2941176470588235,0.1,0.0,0.6000000000000001,0.16666666666666666,0.0,0.6666666666666665,0.1111111111111111,0.7777777777777777,1.0,1.0,1.0,0.6000000000000001,0.07142857142857142,0.2,0.7499999999999999,0.0,0.9,0.9,1.0,1.0,0.5555555555555556,0.5,0.6666666666666665,0
0.0,0.47126436781609193,1.0,0.10810810810810811,0.0,0.8,0.16216216216216217,0.7058823529411764,0.1,0.3333333333333333,0.0,0.6666666666666666,0.16666666666666666,0.4444444444444445,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5,0.5,0.6000000000000001,1.0,0.7000000000000001,0.4166666666666667,0.5555555555555556,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.7777777777777777,0.5555555555555556,0.6000000000000001,0.6666666666666665,0
0.0,0.7183908045977011,1.0,0.16216216216216217,0.0,0.4,0.32432432432432434,0.3529411764705882,0.2,0.0,0.6000000000000001,0.6666666666666666,0.33333333333333337,0.7777777777777777,0.2222222222222222,1.0,1.0,1.0,1.0,0.1,0.07142857142857142,0.7000000000000001,0.7499999999999999,0.3333333333333333,0.7000000000000001,0.8,0.30000000000000004,0.4444444444444445,0.6666666666666665,0.1,0.3333333333333333,0
0.0,0.5632183908045977,0.0,0.29729729729729726,1.0,0.9,0.2432432432432433,0.47058823529411764,1.0,1.0,0.0,0.5,0.16666666666666666,0.1111111111111111,0.5555555555555556,1.0,1.0,1.0,1.0,0.8,0.07142857142857142,0.7000000000000001,0.7499999999999999,0.5555555555555556,1.0,0.8,0.7000000000000001,0.6666666666666665,0.7777777777777777,0.1,0.0,0
1.0,0.8448275862068966,1.0,0.45945945945945954,0.0,0.8,0.4864864864864865,0.3529411764705882,0.6000000000000001,0.7777777777777777,0.6000000000000001,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.8888888888888888,0.8888888888888888,0.8,0.4,0.6000000000000001,0.21428571428571427,0.1,0.7499999999999999,0.0,0.5,0.7000000000000001,0.2,0.4444444444444445,0.1111111111111111,0.1,0.5555555555555556,0
0.0,0.7586206896551724,0.0,0.32432432432432434,0.0,0.5,0.16216216216216217,0.5882352941176471,0.5,0.4444444444444445,0.0,0.5,0.33333333333333337,0.4444444444444445,0.4444444444444445,0.0,0.7777777777777777,0.7000000000000001,0.7000000000000001,0.6000000000000001,0.14285714285714285,0.7000000000000001,0.4166666666666667,0.5555555555555556,0.8,0.7000000000000001,0.8,0.7777777777777777,0.6666666666666665,0.6000000000000001,0.0,0
0.0,0.6839080459770115,1.0,0.2702702702702703,0.0,0.6000000000000001,0.16216216216216217,0.8235294117647058,0.2,0.7777777777777777,0.2,0.5,0.0,0.5555555555555556,0.1111111111111111,0.7777777777777777,0.5555555555555556,0.5,0.5,0.30000000000000004,0.14285714285714285,0.1,0.5833333333333333,0.7777777777777777,0.9,1.0,0.7000000000000001,0.7777777777777777,0.7777777777777777,0.1,0.5555555555555556,0
0.0,0.82183908045977,0.0,0.3513513513513514,0.0,0.1,0.32432432432432434,0.47058823529411764,0.1,1.0,1.0000000000000002,0.5,0.33333333333333337,0.5555555555555556,0.0,0.5555555555555556,1.0,0.6000000000000001,0.6000000000000001,0.8,0.07142857142857142,0.4,0.7499999999999999,0.5555555555555556,0.8,0.8,0.8,0.7777777777777777,0.3333333333333333,0.6000000000000001,0.5555555555555556,0
1.0,0.7528735632183907,1.0,0.10810810810810811,0.0,0.5,0.18918918918918914,0.5294117647058824,0.2,0.0,0.4000000000000001,0.8333333333333334,0.16666666666666666,0.7777777777777777,0.0,0.4444444444444445,0.4444444444444445,0.6000000000000001,0.5,0.5,0.2857142857142857,0.2,0.7499999999999999,0.1111111111111111,0.7000000000000001,1.0,0.7000000000000001,0.7777777777777777,0.1111111111111111,0.2,0.4444444444444445,0
0.0,0.3735632183908046,0.0,0.29729729729729726,0.0,0.7000000000000001,0.32432432432432434,0.1176470588235294,0.2,0.3333333333333333,0.2,0.8333333333333334,0.16666666666666666,0.4444444444444445,0.6666666666666665,0.8888888888888888,0.8888888888888888,0.9,0.9,0.7000000000000001,0.5,0.7000000000000001,0.6666666666666666,0.6666666666666665,0.9,0.9,0.9,0.8888888888888888,0.3333333333333333,0.6000000000000001,0.5555555555555556,0
0.0,0.8505747126436781,0.0,0.2432432432432433,0.0,0.6000000000000001,0.3513513513513514,0.4117647058823529,0.2,0.1111111111111111,0.0,0.6666666666666666,0.0,0.4444444444444445,0.4444444444444445,0.4444444444444445,0.8888888888888888,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.5,0.9,0.6666666666666666,0.4444444444444445,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.8888888888888888,0.4444444444444445,0.7000000000000001,0.5555555555555556,0
0.0,0.46551724137931033,0.0,0.2702702702702703,1.0,0.9,0.1351351351351352,0.5294117647058824,0.9,0.4444444444444445,0.0,0.33333333333333337,0.0,1.0,0.7777777777777777,0.7777777777777777,0.6666666666666665,0.5,0.5,0.2,0.21428571428571427,0.4,0.16666666666666669,0.6666666666666665,0.7000000000000001,0.6000000000000001,0.5,0.6666666666666665,0.8888888888888888,0.6000000000000001,0.5555555555555556,0
0.0,0.7988505747126436,0.0,0.29729729729729726,0.0,0.7000000000000001,0.16216216216216217,0.5882352941176471,0.5,0.4444444444444445,0.0,0.5,0.33333333333333337,0.4444444444444445,0.4444444444444445,0.0,0.7777777777777777,0.7000000000000001,0.7000000000000001,0.6000000000000001,0.14285714285714285,0.7000000000000001,0.4166666666666667,0.5555555555555556,0.8,0.7000000000000001,0.8,0.7777777777777777,0.6666666666666665,0.6000000000000001,0.0,0
1.0,0.22413793103448276,1.0,0.16216216216216217,0.0,0.5,0.3513513513513514,0.7058823529411764,0.4,0.6666666666666665,0.2,0.6666666666666666,0.5,0.4444444444444445,0.4444444444444445,0.8888888888888888,0.7777777777777777,0.7000000000000001,0.8,0.9,0.21428571428571427,0.8,0.49999999999999994,0.3333333333333333,0.6000000000000001,0.8,0.7000000000000001,0.6666666666666665,0.2222222222222222,0.5,0.3333333333333333,0
0.0,0.5172413793103448,1.0,0.2432432432432433,0.0,0.5,0.2432432432432433,0.5294117647058824,0.30000000000000004,0.0,0.0,0.6666666666666666,0.5,0.7777777777777777,0.2222222222222222,0.6666666666666665,0.4444444444444445,0.5,0.4,0.30000000000000004,0.07142857142857142,0.5,0.7499999999999999,0.8888888888888888,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.6666666666666665,0.8888888888888888,0.2,0.6666666666666665,0
1.0,0.396551724137931,0.0,0.32432432432432434,0.0,0.8,0.18918918918918914,0.0,0.1,0.0,0.2,0.9999999999999999,0.0,0.8888888888888888,0.8888888888888888,0.5555555555555556,0.7777777777777777,0.5,0.5,0.30000000000000004,0.2857142857142857,0.7000000000000001,0.5833333333333333,0.5555555555555556,0.6000000000000001,0.7000000000000001,0.4,0.6666666666666665,0.4444444444444445,0.5,0.4444444444444445,0
1.0,0.5862068965517241,0.0,0.21621621621621623,1.0,0.8,0.21621621621621623,0.4117647058823529,0.1,0.8888888888888888,0.8,0.6666666666666666,0.16666666666666666,0.4444444444444445,0.4444444444444445,0.8888888888888888,0.3333333333333333,0.4,0.2,0.5,0.07142857142857142,0.30000000000000004,0.6666666666666666,0.0,0.5,0.8,0.7000000000000001,1.0,0.0,0.7000000000000001,0.5555555555555556,1
1.0,0.7241379310344827,0.0,0.2702702702702703,0.0,0.7000000000000001,0.1351351351351352,0.23529411764705882,0.7000000000000001,0.0,0.2,0.6666666666666666,0.33333333333333337,0.3333333333333333,0.6666666666666665,0.5555555555555556,1.0,0.9,0.8,0.1,0.5714285714285714,0.8,0.6666666666666666,0.7777777777777777,0.8,0.9,0.9,0.7777777777777777,0.8888888888888888,0.6000000000000001,0.7777777777777777,0
0.0,0.29885057471264365,1.0,0.2702702702702703,0.0,0.4,0.10810810810810811,0.5882352941176471,1.0,1.0,0.4000000000000001,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.4444444444444445,0.8888888888888888,0.9,0.9,0.9,0.07142857142857142,0.5,0.6666666666666666,0.8888888888888888,0.9,0.9,0.9,0.8888888888888888,0.8888888888888888,0.9,0.8888888888888888,0
0.0,0.6724137931034483,1.0,0.2432432432432433,0.0,0.6000000000000001,0.08108108108108103,0.47058823529411764,0.9,0.7777777777777777,0.2,0.16666666666666666,0.0,0.4444444444444445,0.1111111111111111,0.7777777777777777,0.7777777777777777,1.0,1.0,0.30000000000000004,0.21428571428571427,0.5,0.7499999999999999,0.7777777777777777,1.0,1.0,0.8,0.7777777777777777,0.7777777777777777,0.6000000000000001,0.6666666666666665,0
1.0,0.7816091954022988,1.0,0.16216216216216217,0.0,0.6000000000000001,0.3513513513513514,0.4117647058823529,0.30000000000000004,0.0,0.0,0.5,0.16666666666666666,0.0,0.0,0.5555555555555556,0.5555555555555556,0.7000000000000001,0.5,0.1,0.07142857142857142,0.30000000000000004,0.7499999999999999,0.0,0.6000000000000001,0.6000000000000001,0.30000000000000004,0.6666666666666665,0.0,0.1,0.3333333333333333,0
1.0,0.735632183908046,0.0,0.2702702702702703,0.0,0.1,0.18918918918918914,0.5294117647058824,0.2,0.0,0.4000000000000001,0.8333333333333334,0.16666666666666666,0.7777777777777777,0.0,0.4444444444444445,0.4444444444444445,0.6000000000000001,0.5,0.5,0.2857142857142857,0.2,0.7499999999999999,0.1111111111111111,0.7000000000000001,1.0,0.7000000000000001,0.7777777777777777,0.1111111111111111,0.2,0.4444444444444445,0
0.0,0.5919540229885057,0.0,0.21621621621621623,0.0,0.5,0.16216216216216217,0.5294117647058824,0.7000000000000001,0.5555555555555556,0.2,0.9999999999999999,0.5,0.4444444444444445,0.0,1.0,0.5555555555555556,0.5,0.5,0.30000000000000004,0.2857142857142857,0.8,0.6666666666666666,0.5555555555555556,0.7000000000000001,0.7000000000000001,0.8,0.8888888888888888,0.5555555555555556,0.9,0.5555555555555556,0
0.0,0.44827586206896547,0.0,0.05405405405405406,1.0,0.8,0.21621621621621623,0.7058823529411764,0.4,0.3333333333333333,0.0,0.5,0.0,0.8888888888888888,0.6666666666666665,0.8888888888888888,0.6666666666666665,0.7000000000000001,0.9,0.9,0.21428571428571427,0.30000000000000004,0.5833333333333333,0.3333333333333333,0.7000000000000001,0.9,0.8,0.8888888888888888,0.3333333333333333,0.6000000000000001,0.3333333333333333,0
0.0,0.26436781609195403,0.0,0.2702702702702703,0.0,0.5,0.1351351351351352,0.5882352941176471,1.0,0.8888888888888888,0.2,0.5,0.0,0.7777777777777777,0.6666666666666665,1.0,0.8888888888888888,1.0,1.0,0.5,0.3571428571428571,0.6000000000000001,0.49999999999999994,0.6666666666666665,0.9,0.9,0.9,0.7777777777777777,0.8888888888888888,0.5,0.7777777777777777,0
1.0,0.26436781609195403,1.0,0.21621621621621623,0.0,0.5,0.2702702702702703,0.4117647058823529,0.1,0.1111111111111111,0.0,0.5,0.0,1.0,0.5555555555555556,0.0,0.6666666666666665,0.30000000000000004,0.6000000000000001,1.0,0.3571428571428571,0.30000000000000004,0.7499999999999999,0.5555555555555556,0.5,0.7000000000000001,0.6000000000000001,0.7777777777777777,0.1111111111111111,0.1,0.6666666666666665,0
0.0,0.5517241379310345,0.0,0.16216216216216217,1.0,0.6000000000000001,0.18918918918918914,0.7058823529411764,0.9,1.0,0.2,0.5,0.16666666666666666,0.7777777777777777,0.6666666666666665,0.8888888888888888,0.7777777777777777,0.8,0.7000000000000001,0.6000000000000001,0.5,0.7000000000000001,0.5833333333333333,0.6666666666666665,1.0,1.0,0.8,0.8888888888888888,0.7777777777777777,0.5,0.6666666666666665,0
1.0,0.6666666666666666,1.0,0.21621621621621623,1.0,0.8,0.3783783783783784,0.23529411764705882,0.1,0.0,0.0,0.5,0.16666666666666666,0.7777777777777777,0.1111111111111111,0.7777777777777777,0.7777777777777777,0.8,0.8,0.8,0.5714285714285714,0.6000000000000001,0.5833333333333333,0.4444444444444445,0.4,0.6000000000000001,0.30000000000000004,0.5555555555555556,0.5555555555555556,0.6000000000000001,0.5555555555555556,1
1.0,0.764367816091954,1.0,0.10810810810810811,0.0,0.7000000000000001,0.18918918918918914,0.23529411764705882,0.7000000000000001,0.7777777777777777,0.0,0.33333333333333337,0.0,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.6666666666666665,0.6000000000000001,0.6000000000000001,0.30000000000000004,0.5714285714285714,0.5,0.6666666666666666,0.7777777777777777,0.7000000000000001,0.9,0.5,0.5555555555555556,0.4444444444444445,0.30000000000000004,0.5555555555555556,0
1.0,0.6781609195402298,0.0,0.29729729729729726,1.0,0.7000000000000001,0.2432432432432433,0.4117647058823529,0.8,0.7777777777777777,0.4000000000000001,0.16666666666666666,0.0,0.5555555555555556,0.4444444444444445,0.4444444444444445,0.8888888888888888,0.6000000000000001,0.7000000000000001,0.6000000000000001,0.3571428571428571,0.6000000000000001,0.49999999999999994,0.4444444444444445,0.6000000000000001,0.7000000000000001,0.5,0.6666666666666665,0.6666666666666665,0.30000000000000004,0.7777777777777777,0
0.0,0.8045977011494252,1.0,0.21621621621621623,0.0,0.4,0.29729729729729726,0.5294117647058824,1.0,0.3333333333333333,0.2,0.8333333333333334,0.33333333333333337,0.8888888888888888,0.2222222222222222,0.8888888888888888,0.7777777777777777,0.9,0.9,0.9,0.07142857142857142,0.2,0.6666666666666666,0.4444444444444445,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.6666666666666665,0.4444444444444445,0.1,0.4444444444444445,0
0.0,0.41379310344827586,0.0,0.10810810810810811,1.0,0.7000000000000001,0.10810810810810811,0.5882352941176471,0.2,0.1111111111111111,0.0,0.5,0.16666666666666666,0.6666666666666665,0.0,1.0,0.8888888888888888,0.9,0.9,0.8,0.21428571428571427,0.6000000000000001,0.4166666666666667,0.5555555555555556,0.8,0.8,1.0,1.0,0.6666666666666665,0.9,0.5555555555555556,0
1.0,0.5057471264367815,0.0,0.2702702702702703,1.0,0.5,0.1351351351351352,0.5294117647058824,0.1,0.0,0.2,0.8333333333333334,0.16666666666666666,0.8888888888888888,0.8888888888888888,0.7777777777777777,0.5555555555555556,0.8,0.8,0.9,0.14285714285714285,0.5,0.4166666666666667,0.4444444444444445,0.6000000000000001,0.8,0.6000000000000001,0.6666666666666665,0.2222222222222222,0.2,0.2222222222222222,0
0.0,0.8275862068965516,0.0,0.2702702702702703,1.0,1.0,0.2702702702702703,0.4117647058823529,0.5,0.2222222222222222,0.0,0.8333333333333334,0.0,0.7777777777777777,0.6666666666666665,0.7777777777777777,0.7777777777777777,0.6000000000000001,0.6000000000000001,0.9,0.14285714285714285,0.9,0.49999999999999994,0.3333333333333333,0.6000000000000001,0.7000000000000001,0.5,0.5555555555555556,0.5555555555555556,0.30000000000000004,0.3333333333333333,1
1.0,0.3275862068965517,0.0,0.1351351351351352,1.0,0.2,0.29729729729729726,0.4117647058823529,0.1,0.0,0.0,0.6666666666666666,0.33333333333333337,0.8888888888888888,0.3333333333333333,0.8888888888888888,0.8888888888888888,0.8,0.8,0.5,0.42857142857142855,0.8,0.3333333333333333,0.4444444444444445,0.6000000000000001,0.6000000000000001,0.30000000000000004,0.4444444444444445,0.7777777777777777,0.5,0.4444444444444445,0
0.0,0.5057471264367815,0.0,0.10810810810810811,0.0,0.8,0.2432432432432433,0.5294117647058824,0.30000000000000004,0.0,0.0,0.6666666666666666,0.5,0.7777777777777777,0.2222222222222222,0.6666666666666665,0.4444444444444445,0.5,0.4,0.30000000000000004,0.07142857142857142,0.5,0.7499999999999999,0.8888888888888888,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.6666666666666665,0.8888888888888888,0.2,0.6666666666666665,0
0.0,0.8103448275862069,1.0,0.1351351351351352,1.0,0.9,0.2432432432432433,0.5294117647058824,0.9,0.2222222222222222,0.2,0.8333333333333334,0.33333333333333337,0.2222222222222222,0.2222222222222222,0.5555555555555556,1.0,0.9,0.9,0.5,0.3571428571428571,0.8,0.6666666666666666,0.5555555555555556,0.9,0.4,0.9,0.8888888888888888,0.8888888888888888,0.30000000000000004,0.1111111111111111,0
0.0,0.5689655172413792,1.0,0.18918918918918914,0.0,0.6000000000000001,0.32432432432432434,0.47058823529411764,0.5,0.6666666666666665,0.2,0.8333333333333334,0.0,0.6666666666666665,0.7777777777777777,0.7777777777777777,0.4444444444444445,0.7000000000000001,0.5,0.30000000000000004,0.07142857142857142,0.2,0.7499999999999999,0.6666666666666665,1.0,1.0,0.8,0.7777777777777777,0.4444444444444445,0.8,0.5555555555555556,0
1.0,0.7758620689655171,0.0,0.18918918918918914,1.0,0.7000000000000001,0.2432432432432433,0.4117647058823529,0.1,0.0,0.2,0.16666666666666666,0.16666666666666666,0.6666666666666665,0.7777777777777777,0.7777777777777777,0.8888888888888888,0.8,0.8,0.8,0.42857142857142855,0.7000000000000001,0.6666666666666666,0.7777777777777777,0.8,0.8,0.8,0.7777777777777777,0.6666666666666665,0.6000000000000001,0.6666666666666665,1
0.0,0.5862068965517241,1.0,0.32432432432432434,0.0,0.30000000000000004,0.16216216216216217,0.5294117647058824,0.7000000000000001,0.5555555555555556,0.2,0.9999999999999999,0.5,0.4444444444444445,0.0,1.0,0.5555555555555556,0.5,0.5,0.30000000000000004,0.2857142857142857,0.8,0.6666666666666666,0.5555555555555556,0.7000000000000001,0.7000000000000001,0.8,0.8888888888888888,0.5555555555555556,0.9,0.5555555555555556,0
0.0,0.82183908045977,1.0,0.2702702702702703,1.0,1.0,0.2432432432432433,0.4117647058823529,0.8,0.2222222222222222,1.0000000000000002,0.5,0.0,1.0,0.6666666666666665,0.7777777777777777,0.7777777777777777,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.07142857142857142,0.6000000000000001,0.5833333333333333,0.6666666666666665,0.7000000000000001,0.8,0.6000000000000001,0.5555555555555556,0.2222222222222222,0.2,0.6666666666666665,1
0.0,0.5804597701149425,1.0,0.2432432432432433,0.0,0.5,0.2702702702702703,0.4117647058823529,0.5,0.2222222222222222,0.0,0.8333333333333334,0.0,0.7777777777777777,0.6666666666666665,0.7777777777777777,0.7777777777777777,0.6000000000000001,0.6000000000000001,0.9,0.14285714285714285,0.9,0.49999999999999994,0.3333333333333333,0.6000000000000001,0.7000000000000001,0.5,0.5555555555555556,0.5555555555555556,0.30000000000000004,0.3333333333333333,0
0.0,0.3908045977011494,0.0,0.3783783783783784,0.0,0.4,0.21621621621621623,0.23529411764705882,0.8,0.7777777777777777,0.2,0.9999999999999999,0.0,0.1111111111111111,0.2222222222222222,0.1111111111111111,1.0,1.0,1.0,0.2,0.07142857142857142,0.7000000000000001,0.25,0.3333333333333333,0.9,0.9,0.8,0.7777777777777777,0.2222222222222222,0.30000000000000004,0.4444444444444445,0
